URL,Org Name,Reported Date,Update Notice,,,,,,,
https://ago.vermont.gov/blog/2019/07/10/stanwich-mortgage-loan-trust-ascension-data-analytics-llc-notice-of-data-breach-to-consumers/,"Stanwich Mortgage Loan Trust - Ascension Data & Analytics, LLC",7/10/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/07/09/gettysburg-flag-works-notice-of-data-breach-to-consumers/,Gettysburg Flag Works,7/9/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/07/09/intrepid-benefits-inc-notice-of-data-breach-to-consumers/,Intrepid Benefits Inc,7/9/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/07/05/inter-continental-cigar-corporation-notice-of-data-breach-to-consumers/,Inter-Continental Cigar Corporation,7/5/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/07/03/residex-software-tenx-systems-llc-notice-of-data-breach-to-consumers/,ResiDex Software - TenX Systems LLC,7/3/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/07/03/skinsolutions-md-notice-of-data-breach-to-consumers/,SkinSolutions MD,7/3/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/07/02/adirondacks-aco-sbn-to-consumers/,Adirondacks ACO,7/2/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/07/01/statlab-notice-of-data-breach-to-consumers/,Statlab,7/1/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/07/01/flexcare-llc-sbn-to-consumers/,Flexcare LLC,7/1/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/07/01/kolbrenner-alexander-sbn-to-consumers/,Kolbrenner & Alexander,7/1/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/27/loungefly-llc-notice-of-data-breach-to-consumers-2/,Loungefly LLC,6/27/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/27/micro-kickboard-notice-of-data-breach-to-consumers/,Micro Kickboard,6/27/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/27/toyota-and-lexus-financial-services-notice-of-data-breach-to-consumers/,Toyota and Lexus Financial Services,6/27/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/27/forge-consulting-llc-notice-of-data-breach-to-consumers/,Forge Consulting LLC,6/27/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/26/a-t-cross-company-notice-of-data-breach-to-consumers/,A.T. Cross Company,6/26/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/25/addison-county-home-health-and-hospice-notice-of-data-breach-to-consumers/,Addison County Home Health and Hospice,6/25/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/24/cvent-inc-notice-of-data-breach-to-consumers/,Cvent Inc,6/24/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/21/dominion-national-notice-of-data-breach-to-consumers/,Dominion National,6/21/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/21/the-national-wwii-museum-notice-of-data-breach-to-consumers/,The National WWII Museum,6/21/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/19/howard-center-notice-of-data-breach-to-consumers-2/,Howard Center,6/19/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/19/showmecables-notice-of-data-breach-to-consumers/,ShowMeCables,6/19/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/14/memorial-hospital-at-gulfport-notice-of-data-breach-to-consumers/,Memorial Hospital at Gulfport,6/14/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/14/vermont-psychiatric-hospital-notice-of-data-breach-to-consumers/,Vermont Psychiatric Hospital,6/14/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/13/flood-bumstead-mccready-and-mccarthy-inc-notice-of-data-breach-to-consumers/,Flood Bumstead McCready and McCarthy Inc,6/13/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/13/missouri-southern-state-university-notice-of-data-breach-to-consumers/,Missouri Southern State University,6/13/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/12/keystone-peer-review-organization-inc-notice-of-data-breach-to-consumers/,"Keystone Peer Review Organization, Inc",6/12/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/11/winebow-group-llc-notice-of-data-breach-to-consumers/,Winebow Group LLC,6/11/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/10/breckenridge-grand-vacations-notice-of-data-breach-to-consumers/,Breckenridge Grand Vacations,6/10/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/10/transworld-calcasieu-notice-of-data-breach-to-consumers/,Transworld Calcasieu,6/10/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/07/calista-corporation-notice-of-data-breach-to-consumers/,Calista Corporation,6/7/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/07/darwins-natural-pet-products-notice-of-data-breach-to-consumers/,Darwins Natural Pet Products,6/7/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/06/american-rental-association-notice-of-data-breach-to-consumers/,American Rental Association,6/6/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/05/apple-mortgage-notice-of-data-breach-to-consumers/,Apple Mortgage,6/5/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/05/university-of-alaska-notice-of-data-breach-to-consumers/,University of Alaska,6/5/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/06/03/william-lyon-homes-sbn-to-consumers/,William Lyon Homes,6/3/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/31/filice-insurance-agency-sbn-to-consumers/,Filice Insurance Agency,5/31/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/31/historical-emporium-inc-sbn-to-consumers/,Historical Emporium Inc,5/31/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/31/mediant-communications-sbn-to-consumers/,Mediant Communications,5/31/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/30/drury-hotels-company-llc-sbn-to-consumers/,Drury Hotels Company LLC,5/30/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/24/national-wildlife-federation-sbn-to-consumers/,National Wildlife Federation,5/24/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/24/redtail-technology-inc-sbn-to-consumers/,Redtail Technology Inc,5/24/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/22/georgia-institute-of-technology-sbn-to-consumers/,Georgia Institute of Technology,5/22/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/21/smooth-on-inc-sbn-to-consumers/,Smooth-On Inc,5/21/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/21/preliminary-st-francis-college-notice-of-data-breach-to-consumers/,St. Francis College,5/21/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/17/aeroflow-healthcare-sbn-to-consumers/,Aeroflow Healthcare,5/17/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/17/signet-investment-advisory-group-notice-of-data-breach-to-consumers/,Signet Investment Advisory Group,5/17/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/16/rapidscale-inc-notice-of-data-breach-to-consumers/,RapidScale Inc,5/16/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/14/amsterdam-printing-litho-notice-of-data-breach-to-consumers/,Amsterdam Printing & Litho,5/14/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/14/discover-notice-of-data-breach-to-consumers-6/,Discover,5/14/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/13/cancer-treatment-centers-of-america-notice-of-data-breach-to-consumers/,Cancer Treatment Centers of America,5/13/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/10/conde-nast-notice-of-data-breach-to-consumers/,Conde Nast,5/10/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/10/general-board-of-higher-education-and-ministry-notice-of-data-breach-to-consumers/,General Board of Higher Education and Ministry,5/10/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/10/oklahoma-department-of-securties-notice-of-data-breach-to-consumers/,Oklahoma Department of Securties,5/10/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/10/the-southeastern-council-o-alcoholism-and-drug-dependence-inc-notice-of-data-breach-to-consumers/,"The Southeastern Council o Alcoholism and Drug Dependence, Inc",5/10/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/10/us-oncology-inc-notice-of-data-breach-to-consumers/,US Oncology Inc,5/10/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/08/bed-bath-beyond-inc-notice-of-data-breach-to-consumers/,Bed Bath & Beyond Inc.,5/8/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/08/hr-block-notice-of-data-breach-to-consumers/,H&R Block,5/8/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/07/country-financial-notice-of-data-breach-to-consumers/,Country Financial,5/7/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/05/07/simon-pearce-inc-notice-of-data-breach-to-consumers/,Simon Pearce Inc.,5/7/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/30/tacony-corporation-notice-of-data-breach-to-consumers/,Tacony Corporation,4/30/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/29/supplemental-north-40-outfitter-notice-of-data-breach-to-consumers/,Supplemental North 40 Outfitter,4/29/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/26/lancaster-archery-supply-notice-of-data-breach-to-consumers/,Lancaster Archery Supply,4/26/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/26/paradigm-life-insurance-llc-notice-of-data-breach-to-consumers/,"Paradigm Life Insurance, LLC",4/26/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/24/care-com-inc-notice-of-data-breach-to-consumers/,Care.com Inc.,4/24/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/24/color-street-sbn-to-consumers/,Color Street,4/24/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/24/delta-dental-of-illinois-sbn-toconsumers/,Delta Dental of Illinois,4/24/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/24/doctors-management-service-inc-sbn-to-consumers/,Doctors Management Service Inc,4/24/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/24/dr-ty-steven-ip-md-facs-sbn-to-consumers/,Dr TY Steven Ip MD FACS,4/24/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/24/flexpath-strategies-llc-sbn-to-consumers/,flexPATH Strategies LLC,4/24/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/24/maine-maritime-academy-sbn-to-consumers/,Maine Maritime Academy,4/24/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/23/seattle-university-notice-of-data-breach-to-consumers/,Seattle University,4/23/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/18/2019-04-15-intuit-sbn-to-consumers/,Intuit,4/18/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/18/discover-sbn-to-consumers-3/,Discover,4/18/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/18/mountain-valley-regional-rehab-hospital-sbn-to-consumers/,Mountain Valley Regional Rehab Hospital,4/18/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/18/ronald-snyder-m-d-notice-of-data-breach-to-consumers/,"Ronald Snyder, M.D.",4/18/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/18/the-shubert-organization-sbn-to-consumers/,The Shubert Organization,4/18/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/18/union-benefit-planners-sbn-to-consumers/,Union Benefit Planners,4/18/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/16/cincinnatus-savings-and-loan-notice-of-data-breach-to-consumers/,Cincinnatus Savings and Loan,4/16/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/16/jacor-enterprises-llc-dba-volcano-ecigs-notice-of-data-breach-to-consumers/,Jacor Enterprises LLC dba Volcano eCigs,4/16/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/12/alana-healthcare-notice-of-data-breach-to-consumers/,Alana Healthcare,4/12/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/12/merrick-bank-notice-of-data-breach-to-consumers/,Merrick Bank,4/12/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/11/wingate-wealth-advisors-notice-of-data-breach-to-consumers/,Wingate Wealth Advisors,4/11/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/11/wingate-wealth-advisors-notice-of-data-breach-to-consumers-2/,Wingate Wealth Advisors,4/11/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/09/canyon-bakehouse-llc-notice-of-data-breach-to-consumers-2/,Canyon Bakehouse LLC,4/9/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/09/canyon-bakehouse-llc-notice-of-data-breach-to-consumers/,Canyon Bakehouse LLC,4/9/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/09/colgate-university-redacted-notice-of-data-breach-to-consumers/,Colgate University Redacted,4/9/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/09/duke-university-notice-of-data-breach-to-consumers/,Duke University,4/9/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/05/community-college-of-allegheny-county-notice-of-data-breach-to-consumers/,Community College of Allegheny County,4/5/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/05/jobscience-inc-notice-of-data-breach-to-consumers/,"Jobscience, Inc",4/5/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/03/collier-heggerness-bronk-cpas-ps-inc-notice-of-data-breach-to-consumers/,"Collier Heggerness & Bronk CPA's PS Inc.,",4/3/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/03/rsc-insurance-brokerage-inc-notice-of-data-breach-to-consumers/,"RSC Insurance Brokerage, Inc.",4/3/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/02/auto-truck-kargo-equipment-llc-notice-of-data-breach-to-consumers/,"Auto Truck Kargo Equipment, LLC",4/2/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/02/key-west-hotels-llc-notice-of-data-breach-to-consumers/,Key West Hotels LLC,4/2/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/02/the-city-of-winter-park-florida-notice-of-data-breach-to-consumers/,"The City of Winter Park, Florida",4/2/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/04/01/cm-group-holdings-creative-memories-notice-of-data-breach-to-consumers/,CM Group Holdings-Creative Memories,4/1/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/29/coinmama-new-bit-ventures-ltd-notice-of-data-breach-to-consumers/,Coinmama-New Bit Ventures Ltd,3/29/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/29/columbia-forest-products-notice-of-data-breach-to-consumers/,Columbia Forest Products,3/29/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/29/earl-enterprises-notice-of-data-breach-to-consumers/,Earl Enterprises,3/29/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/29/fellowship-of-catholic-university-students-notice-of-data-breach-to-consumers/,Fellowship of Catholic University Students,3/29/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/28/university-of-vermont-notice-of-data-breach-to-consumers/,University of Vermont,3/28/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/25/superior-dental-care-notice-of-data-breach-to-consumers/,Superior Dental Care,3/25/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/22/brighton-collectibles-notice-of-data-breach-to-consumers/,Brighton Collectibles,3/22/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/22/navicent-health-notice-of-data-breach-to-consumers/,Navicent Health,3/22/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/22/tribike-transport-notice-of-data-breach-to-consumers/,TriBike Transport,3/22/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/21/tempo-inc-notice-of-data-breach-to-consumers/,Tempo Inc,3/21/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/21/westerntechnical-college-notice-of-data-breach-to-consumers/,WesternTechnical College,3/21/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/18/emc-business-solutions-notice-of-data-breach-to-consumers/,EMC Business Solutions,3/18/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/18/eye-buy-direct-inc-notice-of-data-breach-to-consumers/,"Eye Buy Direct, Inc",3/18/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/18/kathmandu-limited-notice-of-data-breach-to-consumers/,Kathmandu Limited,3/18/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/15/cherrydale-fundraising-notice-of-data-breach-to-consumers/,Cherrydale Fundraising,3/15/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/15/cremation-society-of-pennsylvania-notice-of-data-breach-to-consumers/,Cremation Society of Pennsylvania,3/15/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/14/discover-notice-of-data-breach-to-consumers-5/,Discover,3/14/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/13/james-perse-enterprises-notice-of-data-breach-to-consumers/,James Perse Enterprises,3/13/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/12/harland-clarke-corp-notice-of-data-breach-to-consumers/,Harland Clarke Corp,3/12/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/12/international-vapor-group-notice-of-data-breach-to-consumers-2/,International Vapor Group,3/12/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/12/international-vapor-group-notice-of-data-breach-to-consumers/,International Vapor Group,3/12/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/12/intuit-inc-turbo-tax-notice-of-data-breach-to-consumers/,Intuit Inc. Turbo Tax,3/12/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/12/rutland-regional-medical-center-notice-of-data-breach-to-consumers/,Rutland Regional Medical Center,3/12/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/11/bamboo-hr-llc-notice-of-data-breach-to-consumers/,Bamboo HR LLC,3/11/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/11/polaris-real-estate-partners-notice-of-data-breach-to-consumers/,Polaris Real Estate Partners,3/11/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/08/emerson-hospital-notice-of-data-breach-to-consumers/,Emerson Hospital,3/8/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/08/stevens-powell-company-p-a-notice-of-data-breach-to-consumers/,"Stevens, Powell & Company, P.A.",3/8/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/08/supplemental-oncourse-learning-corp-notice-of-data-breach-to-consumers/,Supplemental OnCourse Learning Corp,3/8/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/08/velan-studios-notice-of-data-breach-to-consumers/,Velan Studios,3/8/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/07/rush-notice-of-data-breach-to-consumers/,Rush,3/7/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/06/rocket-dollar-inc-sbn-to-consumers/,Rocket Dollar Inc,3/6/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/04/st-francis-physician-servcies-notice-of-data-breach-to-consumers/,St. Francis Physician Servcies,3/4/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/03/04/temptu-inc-notice-of-data-breach-to-consumers/,"Temptu, Inc.",3/4/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/27/bld-assuredpartners-notice-of-data-breach-to-consumers/,BLD-AssuredPartners,2/27/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/26/capital-asset-management-group-inc-notice-of-data-breach-to-consumers/,"Capital Asset Management Group, Inc.",2/26/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/25/dipardo-eremic-co-cpas-notice-of-data-breach-to-consumers/,DiPardo Eremic & Co. CPA's,2/25/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/25/discover-notice-of-data-breach-to-consumers-4/,Discover,2/25/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/25/investment-professionals-inc-notice-of-data-breach-to-consumers-2/,"Investment Professionals, Inc",2/25/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/25/investment-professionals-inc-notice-of-data-breach-to-consumers/,"Investment Professionals, Inc",2/25/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/25/pasquotank-county-notice-of-data-breach-to-consumers/,Pasquotank County,2/25/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/22/direct-scripts-notice-of-data-breach-to-consumers/,Direct Scripts,2/22/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/22/intuit-notice-of-data-breach-to-consumers/,Intuit,2/22/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/22/welk-resort-group-notice-of-data-breach-to-consumers/,Welk Resort Group,2/22/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/21/data-facts-inc-notice-of-data-breach-to-consumers/,"Data Facts, Inc",2/21/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/21/direct-distributors-inc-notice-of-data-breach-to-consumers/,"Direct Distributors, Inc",2/21/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/21/rennline-automotive-notice-of-data-breach-to-consumers/,Rennline Automotive,2/21/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/21/the-topps-company-inc-notice-of-data-breach-to-consumers/,The Topps Company Inc.,2/21/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/19/wentworth-institute-of-technology-notice-of-data-breach-to-consumers/,Wentworth Institute of Technology,2/19/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/15/2018-10-05-five-below-inc-sbn-to-consumers/,Five Below Inc,2/15/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/15/north-40-sbn-to-consumers/,North 40,2/15/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/15/pillow-pets-notice-of-data-breach-to-consumers/,Pillow Pets,2/15/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/15/print-ez-notice-of-data-breach-to-consumers/,Print EZ,2/15/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/12/ascension-data-analytics-llc-sbn-to-consumers/,Ascension Data & Analytics LLC,2/12/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/08/american-tire-distributors-inc-notice-of-data-breach-to-consumers/,"American Tire Distributors, Inc.",2/8/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/08/american-tire-distributors-inc-notice-of-data-breach-to-consumers-2/,"American Tire Distributors, Inc.",2/8/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/08/dunkin-brands-inc-notice-of-data-breach-to-consumers-2/,"Dunkin Brands, Inc.",2/8/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/08/katz-sapper-miller-notice-of-data-breach-to-consumers/,"Katz, Sapper & Miller",2/8/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/06/akwa-vista-llc-notice-of-data-breach-to-consumers/,Akwa Vista LLC,2/6/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/06/akwa-vista-llc-snotice-of-data-breach-to-consumers/,Akwa Vista LLC SNotice of Data Breach,2/6/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/06/grav-sons-inc-notice-of-data-breach-to-consumers/,Graf & Sons Inc.,2/6/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/06/graf-sons-inc-notice-of-data-breach-to-consumers/,Graf & Sons Inc.,2/6/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/06/pharmacy-times-office-fo-continuing-professional-education-llc-notice-of-data-breach-to-consumers-2/,Pharmacy Times Office fo Continuing Professional Education LLC,2/6/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/06/pharmacy-times-office-fo-continuing-professional-education-llc-notice-of-data-breach-to-consumers/,Pharmacy Times Office fo Continuing Professional Education LLC,2/6/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/05/abbott-laboratories-notice-of-data-breach-to-consumers/,Abbott Laboratories,2/5/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/05/abbott-laboratories-notice-of-data-breach-to-consumers-2/,Abbott Laboratories,2/5/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/02/05/don-best-sports-corporation-and-dbs-canada-corporation-notice-of-data-breach-to-consumers/,Don Best Sports Corporation and DBS Canada Corporation,2/5/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/31/borough-of-beach-haven-new-jersey-notice-of-data-breach-to-consumers/,"Borough of Beach Haven, New Jersey",1/31/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/31/borough-of-beach-haven-new-jersey-notice-of-data-breach-to-consumers-2/,"Borough of Beach Haven, New Jersey",1/31/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/31/defenders-inc-notice-of-data-breach-to-consumers/,Defenders Inc,1/31/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/31/reliable-respiratory-notice-of-data-breach-to-consumers/,Reliable Respiratory,1/31/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/31/saline-picture-frame-company-notice-of-data-breach-to-consumers/,Saline Picture Frame Company,1/31/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/31/supplemental-reliable-respiratory-notice-of-data-breach-to-consumers/,Supplemental Reliable REspiratory,1/31/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/30/2019-01-30-image-i-nation-technologies-inc-notice-of-data-breach-to-consumers/,"Image-I-Nation Technologies, Inc.",1/30/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/30/image-i-nation-technologies-inc-notice-of-data-breach-to-consumers/,"Image-I-Nation Technologies, Inc.",1/30/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/29/adventhealth-medical-group-sbn-to-consumers/,AdventHealth Medical Group,1/29/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/25/adventhealth-medical-group-notice-of-data-breach-to-consumers/,AdventHealth Medical Group,1/25/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/25/association-of-national-advertisers-sbn-to-consumers/,Association of National Advertisers,1/25/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/25/dr-deluca-dr-marciano-associates-pc-sbn-to-consumers/,Dr DeLuca Dr. Marciano Associates PC,1/25/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/25/dr-deluca-dr-marciano-associates-p-c-notice-of-data-breach-to-consumers/,"Dr. DeLuca Dr. Marciano & Associates, P.C.",1/25/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/25/nch-corporation-notice-of-data-breach-to-consumers/,NCH Corporation,1/25/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/25/nch-corporation-sbn-to-consumers/,NCH Corporation,1/25/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/25/nova-southeastern-university-notice-of-data-breach-to-consumers/,Nova Southeastern University,1/25/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/25/nova-southeastern-university-sbn-to-consumers/,Nova Southeastern University,1/25/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/25/wausau-medmal-management-services-sbn-to-consumers/,Wausau MedMal Management Services,1/25/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/24/revolutionparts-notice-of-data-breach-to-consumers/,RevolutionParts,1/24/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/23/alm-media-notice-of-data-breach-to-consumers/,ALM Media,1/23/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/23/american-councils-for-international-education-notice-of-data-breach-to-consumers/,American Councils for International Education,1/23/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/23/discover-sbn-to-consumers-2/,Discover,1/23/2019,,,,,,,,
https://ago.vermont.gov/blog/2019/01/23/valley-hope-association-notice-of-data-breach-to-consumers/,Valley Hope Association,1/23/2019,,,,,,,,
